from_source,from_bdy,from_id,from_name,to_source,to_bdy,to_id,to_name,address_count,address_percent
geoscape 202202,locality,loca6e69c8b8ce8,STOCKINBINGAL,geoscape 202202,lga,lgac1f0900055b8,Temora,21,6.521739130434782
geoscape 202202,locality,loca6e69c8b8ce8,STOCKINBINGAL,geoscape 202202,lga,lgaba86e982b581,Cootamundra-Gundagai Regional,301,93.47826086956522
geoscape 202202,locality,loca6ef5b7f5516,WARRACKNABEAL,geoscape 202202,lga,lga28e3b9095cd3,Yarriambiack,1730,100
geoscape 202202,locality,loca6f286bd0a9d,ADVANCETOWN,geoscape 202202,lga,lgaaeff9c47295f,Gold Coast,258,100
geoscape 202202,locality,loca6f35cb8f104,ARCHER,geoscape 202202,lga,lgaaf6116dc31d4,Palmerston,15,100
geoscape 202202,locality,loca6f8c6e3eda8,SOUTH BOWENFELS,geoscape 202202,lga,lgaf5ba98e26208,Lithgow,775,100
geoscape 202202,locality,loca6f9a4a462cd,GHINNI GHINNI,geoscape 202202,lga,lga2e987509b39d,Mid-Coast,33,100
geoscape 202202,locality,loca7026d99b81d,SPRINGDALE,geoscape 202202,lga,lga4200d998f24c,Southern Downs,28,100
geoscape 202202,locality,loca70481a2322b,KINGFISHER SHORES,geoscape 202202,lga,lga1bf4b9703dd4,Central Coast,91,100
geoscape 202202,locality,loca70615658d27,PUCKAPUNYAL,geoscape 202202,lga,lgaae260494d80c,Mitchell,495,100
geoscape 202202,locality,loca709f575492d,KINGAHAM,geoscape 202202,lga,lga26ad1fbc8d11,Somerset,29,100
geoscape 202202,locality,loca71ac8a1fb0a,HERMIDALE,geoscape 202202,lga,lga94484cf6e0e2,Bogan,162,100
geoscape 202202,locality,loca71ca320c20d,TOMBOYE,geoscape 202202,lga,lga2f576c5dcf45,Queanbeyan-Palerang Regional,85,100
geoscape 202202,locality,loca723a335fb3f,EAST WARBURTON,geoscape 202202,lga,lgadbd419ff24e3,Yarra Ranges,572,100
geoscape 202202,locality,loca727ef04f795,SEAFORD HEIGHTS,geoscape 202202,lga,lga16d82bd5306a,Onkaparinga,730,100
geoscape 202202,locality,loca72bbb886d8f,BAYVIEW HEIGHTS,geoscape 202202,lga,lga2d4caabc619c,Cairns,1781,100
geoscape 202202,locality,loca72dd136b1fe,SKENNARS HEAD,geoscape 202202,lga,lgacd5e92fad2d8,Ballina,814,100
geoscape 202202,locality,loca731991d8527,BUNGAWALBIN,geoscape 202202,lga,lgaf047d6867b53,Richmond Valley,89,100
geoscape 202202,locality,loca732262f2d61,PALMERS OAKY,geoscape 202202,lga,lgaf5ba98e26208,Lithgow,43,97.72727272727273
geoscape 202202,locality,loca732262f2d61,PALMERS OAKY,geoscape 202202,lga,lga098f9fe7f215,Bathurst Regional,1,2.272727272727273
geoscape 202202,locality,loca7380bf2f720,LANSKEY,geoscape 202202,lga,lgae4cb9a1dd6df,Mount Isa,25,100
geoscape 202202,locality,loca73b2c3ec2c6,PILLIGA,geoscape 202202,lga,lga28f729e1ef22,Narrabri,387,83.40517241379311
geoscape 202202,locality,loca73b2c3ec2c6,PILLIGA,geoscape 202202,lga,lga8a9daa01dafd,Walgett,77,16.594827586206897
geoscape 202202,locality,loca7426c97156f,GAPUWIYAK,geoscape 202202,lga,lga1bed9266d38b,East Arnhem,152,100
geoscape 202202,locality,loca745d1c0cb44,SQUARE MILE,geoscape 202202,lga,lga8bb4dae910ad,Grant,29,100
geoscape 202202,locality,loca7504eda0861,PIMPINIO,geoscape 202202,lga,lgaa9c96a55e122,Horsham,109,100
geoscape 202202,locality,loca7520b91a9e8,TI TREE,geoscape 202202,lga,lga7fa312217bdc,Central Desert,61,100
geoscape 202202,locality,loca759e7d53a56,SELBOURNE,geoscape 202202,lga,lgacc8be94156f0,Meander Valley,41,100
geoscape 202202,locality,loca75d53fab004,MOUNT MACARTHUR,geoscape 202202,lga,lgae51387f515c9,Central Highlands,22,100
geoscape 202202,locality,loca75d92a805d6,GLADSTONE,geoscape 202202,lga,lga5f9b3011df30,Break O'Day,18,14.87603305785124
geoscape 202202,locality,loca75d92a805d6,GLADSTONE,geoscape 202202,lga,lga7acebfae7d77,Dorset,103,85.12396694214877
geoscape 202202,locality,loca765625635f0,KINGAROY,geoscape 202202,lga,lga242fb40d92ce,South Burnett,6347,100
geoscape 202202,locality,loca767c07ce8b6,BOLWARRAH,geoscape 202202,lga,lga4eb6e129e4f4,Moorabool,28,100
geoscape 202202,locality,loca77598cd623d,JULANKA HOLDINGS,geoscape 202202,lga,lgaeca0b96b0442,Mid Murray,11,100
geoscape 202202,locality,loca7762c5bab25,BELLS BEACH,geoscape 202202,lga,lgaeb9321b0357b,Surf Coast,101,100
geoscape 202202,locality,loca779dc7a9ba2,CARLINGFORD,geoscape 202202,lga,lga5971dfaf3433,Parramatta,11810,100
geoscape 202202,locality,loca77e588e2313,HAMMOND,geoscape 202202,lga,lga1f5afc0a8552,Mount Remarkable,112,98.24561403508771
geoscape 202202,locality,loca77e588e2313,HAMMOND,geoscape 202202,lga,lga2d166f65332c,Orroroo/Carrieton,2,1.7543859649122806
geoscape 202202,locality,loca78164abf752,PINE HILLS,geoscape 202202,lga,lga1be86b7b4de2,Western Downs,12,100
geoscape 202202,locality,loca784fa2f285f,DELORAINE,geoscape 202202,lga,lgacc8be94156f0,Meander Valley,2053,100
geoscape 202202,locality,loca78ab9d4f015,JILLIBY,geoscape 202202,lga,lga1bf4b9703dd4,Central Coast,612,100
geoscape 202202,locality,loca78c75bcec1f,LOWER PEACOCK,geoscape 202202,lga,lga142c33281bd2,Kyogle,6,100
geoscape 202202,locality,loca78ea13fe934,WALKERVILLE,geoscape 202202,lga,lga5c66b4f8531c,South Gippsland,337,100
geoscape 202202,locality,loca790f812056c,HANNAFORD,geoscape 202202,lga,lga1be86b7b4de2,Western Downs,148,100
geoscape 202202,locality,loca792223c41e1,KENSINGTON GROVE,geoscape 202202,lga,lgad7dd78a474c5,Lockyer Valley,821,100
geoscape 202202,locality,loca797c25f45b6,PUDDLEDOCK,geoscape 202202,lga,lga18e5bcb45b78,Armidale Regional,26,100
geoscape 202202,locality,loca799c448824f,LAKE CLARENDON,geoscape 202202,lga,lgad7dd78a474c5,Lockyer Valley,171,100
geoscape 202202,locality,loca7a0c0db6b97,COIMADAI,geoscape 202202,lga,lga4eb6e129e4f4,Moorabool,184,100
geoscape 202202,locality,loca7a58050f8a6,MOUNT PANORAMA,geoscape 202202,lga,lga098f9fe7f215,Bathurst Regional,194,100
geoscape 202202,locality,loca7a783c8cd41,JOHNBURGH,geoscape 202202,lga,lga2d166f65332c,Orroroo/Carrieton,47,100
geoscape 202202,locality,loca7a7a1721cf6,CONINGHAM,geoscape 202202,lga,lgadc18daa4e36a,Kingborough,171,100
geoscape 202202,locality,loca7a96c7b8276,TERRABELLA,geoscape 202202,lga,lgac20f675def30,Dubbo Regional,11,100
geoscape 202202,locality,loca7ad6e3558a3,GLENTROMIE,geoscape 202202,lga,lga2e80b58b5711,Victoria Plains,28,100
geoscape 202202,locality,loca7b21efe5dbe,THORNLEA,geoscape 202202,lga,lga0bef6bb787be,Wattle Range,94,100
geoscape 202202,locality,loca7bbdeeb0532,FLEURBAIX,geoscape 202202,lga,lga4200d998f24c,Southern Downs,38,100
geoscape 202202,locality,loca7bc65df7432,BUNNALOO,geoscape 202202,lga,lgac281ed8b03fe,Murray River,74,100
geoscape 202202,locality,loca7bf77740a97,LAKELANDS,geoscape 202202,lga,lgacb39af3c4099,Mandurah,2859,100
geoscape 202202,locality,loca7c3cc1355d8,DANGARSLEIGH,geoscape 202202,lga,lgae8f4144e136c,Uralla,1,0.8130081300813009
geoscape 202202,locality,loca7c3cc1355d8,DANGARSLEIGH,geoscape 202202,lga,lga18e5bcb45b78,Armidale Regional,122,99.1869918699187
geoscape 202202,locality,loca7c57bc46d56,GARTHOWEN,geoscape 202202,lga,lgaeea486bb6672,Tamworth Regional,75,100
geoscape 202202,locality,loca7cb41c5da44,GALA VALE,geoscape 202202,lga,lga65578b143ce4,Murrumbidgee,10,100
geoscape 202202,locality,loca7cfdae5cbc6,SNUG,geoscape 202202,lga,lgadc18daa4e36a,Kingborough,606,100
geoscape 202202,locality,loca7d06f9e9fcc,ISABELLA,geoscape 202202,lga,lga6f94e50be65d,Oberon,111,100
geoscape 202202,locality,loca7d17e673e5c,JOONDANNA,geoscape 202202,lga,lga86925da5ab9b,Stirling,3468,100
geoscape 202202,locality,loca7db3f0e714c,MOUNT SHEILA,geoscape 202202,lga,lga229c15cd02b0,Ashburton,1,100
geoscape 202202,locality,loca7e01bb4132f,RAMORNIE,geoscape 202202,lga,lgaee0b3901a073,Clarence Valley,110,100
geoscape 202202,locality,loca7e1e44fb05c,PENWHAUPELL,geoscape 202202,lga,lga8cbd86ae9377,North Burnett,5,100
geoscape 202202,locality,loca7eb16b785e0,MILVALE,geoscape 202202,lga,lgae13aad3a393a,Hilltops,63,59.43396226415094
geoscape 202202,locality,loca7eb16b785e0,MILVALE,geoscape 202202,lga,lgaba86e982b581,Cootamundra-Gundagai Regional,43,40.56603773584906
geoscape 202202,locality,loca7f2e057f7ef,CLARAVALE,geoscape 202202,lga,lga512c4490dfd7,Katherine,2,100
geoscape 202202,locality,loca7f9ced34b23,NANGWARRY,geoscape 202202,lga,lga0bef6bb787be,Wattle Range,362,100
geoscape 202202,locality,loca7fad34e0de9,GORAE,geoscape 202202,lga,lga26260a89bb1b,Glenelg,97,100
geoscape 202202,locality,loca7fad6b5f6a7,MARIAN,geoscape 202202,lga,lga3ae8a31b9e30,Mackay,1818,100
geoscape 202202,locality,loca803e7fc624b,CAMENA,geoscape 202202,lga,lgab848eee26cd6,Central Coast,17,100
geoscape 202202,locality,loca805e2b319ea,SUNSET BEACH,geoscape 202202,lga,lga1d9cab11a368,Greater Geraldton,903,100
geoscape 202202,locality,loca806c254ae08,DRY DIGGINGS,geoscape 202202,lga,lga90413c6e7ea0,Hepburn,26,100
geoscape 202202,locality,loca809f952a247,BOORALAMING,geoscape 202202,lga,lgaa32a5ebfe1fe,Koorda,21,100
geoscape 202202,locality,loca80ce6325972,ARDLETHAN,geoscape 202202,lga,lgacf26b7440ad6,Bland,42,9.15032679738562
geoscape 202202,locality,loca80ce6325972,ARDLETHAN,geoscape 202202,lga,lga300d9d5a512d,Coolamon,400,87.14596949891067
geoscape 202202,locality,loca80ce6325972,ARDLETHAN,geoscape 202202,lga,lgaf6fd06a65e40,Narrandera,17,3.7037037037037033
geoscape 202202,locality,loca810dcae2f3a,JUNEE,geoscape 202202,lga,lgac0f7797e00fa,Junee,2588,100
geoscape 202202,locality,loca81372293cac,ANATYE,geoscape 202202,lga,lga7fa312217bdc,Central Desert,10,100
geoscape 202202,locality,loca8186f46af3b,KRAGRA,geoscape 202202,lga,lga1be86b7b4de2,Western Downs,31,100
geoscape 202202,locality,loca8189eb2d057,RIVERSLEIGH,geoscape 202202,lga,lgade4dc14dba85,Murweh,17,100
geoscape 202202,locality,loca818c5eaa373,WEST FOOTSCRAY,geoscape 202202,lga,lga2513fbdd7033,Maribyrnong,6680,100
geoscape 202202,locality,loca81c02419a6a,LAIDLEY,geoscape 202202,lga,lgad7dd78a474c5,Lockyer Valley,2423,100
geoscape 202202,locality,loca81d1c272407,MINCHINBURY,geoscape 202202,lga,lgab64f14d6026f,Blacktown,2326,100
geoscape 202202,locality,loca822d2055605,WILLOUGHBY,geoscape 202202,lga,lga28e246b3a0dd,Kangaroo Island,33,100
geoscape 202202,locality,loca82484c886c9,NEWCASTLE WEST,geoscape 202202,lga,lga945cdd1aa041,Newcastle,2247,100
geoscape 202202,locality,loca82526abf94a,YALMY,geoscape 202202,lga,lga72904b64c519,East Gippsland,4,100
geoscape 202202,locality,loca8463e4d5fdf,WEBB BEACH,geoscape 202202,lga,lga599c2b7703f6,Adelaide Plains,52,100
geoscape 202202,locality,loca849af10776c,HINCHINBROOK,geoscape 202202,lga,lga11ee462056ba,Liverpool,3552,100
geoscape 202202,locality,loca85e24ae0727,MOUNT BARKER JUNCTION,geoscape 202202,lga,lga1cecb0a38f64,Mount Barker,14,100
geoscape 202202,locality,loca85e44761674,BIRCHGROVE,geoscape 202202,lga,lga9b1c2432d8c0,Unincorporated - Sydney Harbour Area,4,0.2331002331002331
geoscape 202202,locality,loca85e44761674,BIRCHGROVE,geoscape 202202,lga,lgaa5101cb3dc0e,Inner West,1712,99.76689976689977
geoscape 202202,locality,loca85fc83b7a00,WOODHILL,geoscape 202202,lga,lga641dd61419d6,Shoalhaven,62,100
geoscape 202202,locality,loca860484b6389,UPWEY,geoscape 202202,lga,lgadbd419ff24e3,Yarra Ranges,2916,100
geoscape 202202,locality,loca861f6ca2ab3,BOISDALE,geoscape 202202,lga,lga4d167b5c075b,Wellington,172,100
geoscape 202202,locality,loca868732226b1,MERRICKS NORTH,geoscape 202202,lga,lga69684c885dd2,Mornington Peninsula,327,100
geoscape 202202,locality,loca86a403c72c9,KARAWATHA,geoscape 202202,lga,lgaf711db11e308,Brisbane,277,100
geoscape 202202,locality,loca86f8fa41d67,DIWAN,geoscape 202202,lga,lgae6614bd759c6,Douglas,172,100
geoscape 202202,locality,loca87786d78483,CAMBRA,geoscape 202202,lga,lgad0c3084d5c41,Dungog,30,100
geoscape 202202,locality,loca87bd9915752,BAN BAN SPRINGS,geoscape 202202,lga,lga8cbd86ae9377,North Burnett,23,100
geoscape 202202,locality,loca87ef005a4d1,HILLBANK,geoscape 202202,lga,lga39b8f2c918bf,Playford,2071,100
geoscape 202202,locality,loca8804fcd5f60,HALLETT,geoscape 202202,lga,lga608f6aae1412,Goyder,251,100
geoscape 202202,locality,loca885bde79a0e,EUNGAI CREEK,geoscape 202202,lga,lgab9f1c7ce8f4c,Nambucca Valley,199,100
geoscape 202202,locality,loca886b16845c9,KILLARNEY VALE,geoscape 202202,lga,lga1bf4b9703dd4,Central Coast,3442,100
geoscape 202202,locality,loca88a58a72a82,STONEVILLE,geoscape 202202,lga,lga0a82ff04fef4,Mundaring,1072,100
geoscape 202202,locality,loca88aa2abd113,BANYAN,geoscape 202202,lga,lga0ddc15fef4c5,Buloke,12,100
geoscape 202202,locality,loca88e97565ee7,KAWUNGAN,geoscape 202202,lga,lga6af8f571f4ac,Fraser Coast,2654,100
geoscape 202202,locality,loca8933d0ea95b,NORTH TAMWORTH,geoscape 202202,lga,lgaeea486bb6672,Tamworth Regional,4097,100
geoscape 202202,locality,loca8960e99d0c6,PARADISE POINT,geoscape 202202,lga,lgaaeff9c47295f,Gold Coast,4918,100
geoscape 202202,locality,loca8964fabc70c,WOOLGARLO,geoscape 202202,lga,lga80114cd78624,Yass Valley,27,100
geoscape 202202,locality,loca89a482ff66a,LOL GRAY,geoscape 202202,lga,lgac6f1ea631630,Cuballing,10,100
geoscape 202202,locality,loca89e9ed12b59,MOOLOOLABA,geoscape 202202,lga,lgaa9ec4359b5d6,Sunshine Coast,7543,100
geoscape 202202,locality,loca8a51c6bd187,BUNGALALLY,geoscape 202202,lga,lgaa9c96a55e122,Horsham,55,100
geoscape 202202,locality,loca8a68aa61817,CANOWINDRA,geoscape 202202,lga,lga358636703171,Cowra,334,20.34104750304507
geoscape 202202,locality,loca8a68aa61817,CANOWINDRA,geoscape 202202,lga,lgae1f1f44fdff5,Cabonne,1308,79.65895249695494
geoscape 202202,locality,loca8a725aac99c,TARNOOK,geoscape 202202,lga,lga6f3147bcaaee,Benalla,49,100
geoscape 202202,locality,loca8acbefdeb79,BARTLE FRERE,geoscape 202202,lga,lga2d4caabc619c,Cairns,150,100
geoscape 202202,locality,loca8b00828c75b,TIVOLI,geoscape 202202,lga,lgafd22606d6b20,Ipswich,725,100
geoscape 202202,locality,loca8b02ed27bf0,WILLMOT,geoscape 202202,lga,lgab64f14d6026f,Blacktown,938,100
geoscape 202202,locality,loca8b11eec1616,AITKENVALE,geoscape 202202,lga,lga12bb9336429b,Townsville,3314,100
geoscape 202202,locality,loca8b41ee9f4aa,GIBBERAGEE,geoscape 202202,lga,lgaee0b3901a073,Clarence Valley,1,3.225806451612903
geoscape 202202,locality,loca8b41ee9f4aa,GIBBERAGEE,geoscape 202202,lga,lgaf047d6867b53,Richmond Valley,30,96.7741935483871
geoscape 202202,locality,loca8b4cc567ae6,CROYDON,geoscape 202202,lga,lga0753be54f219,Croydon,332,99.69969969969969
geoscape 202202,locality,loca8b4cc567ae6,CROYDON,geoscape 202202,lga,lga5557811f6892,Etheridge,1,0.3003003003003003
geoscape 202202,locality,loca8b7e4ac1df1,APSLEY,geoscape 202202,lga,lga82035025d67f,West Wimmera,219,100
geoscape 202202,locality,loca8b979b44532,BYRRILL CREEK,geoscape 202202,lga,lgac030388b8cd2,Tweed,67,100
geoscape 202202,locality,loca8b9bd9e9b2c,AMBY,geoscape 202202,lga,lgaf15ebed6de98,Maranoa,96,100
geoscape 202202,locality,loca8bdf95551f8,TRIANGLE FLAT,geoscape 202202,lga,lga6f94e50be65d,Oberon,8,8.88888888888889
geoscape 202202,locality,loca8bdf95551f8,TRIANGLE FLAT,geoscape 202202,lga,lga098f9fe7f215,Bathurst Regional,82,91.11111111111111
geoscape 202202,locality,loca8bfc7a7c326,WEST RIVER,geoscape 202202,lga,lgaa8d0362bfeb5,Ravensthorpe,62,100
geoscape 202202,locality,loca8bff6f9f443,CHANDLERS CREEK,geoscape 202202,lga,lga72904b64c519,East Gippsland,23,100
geoscape 202202,locality,loca8c91bea10bc,KINGSFORD,geoscape 202202,lga,lga09dd4fbbc477,Randwick,7417,100
geoscape 202202,locality,loca8d2b4d0b1b2,MIRIMBAH,geoscape 202202,lga,lga69dad94a9718,Mount Buller Alpine Resort (Uninc),1,100
geoscape 202202,locality,loca8dce1c36915,TUGGERAH,geoscape 202202,lga,lga1bf4b9703dd4,Central Coast,2223,100
geoscape 202202,locality,loca8e11382c298,LEWIS PONDS,geoscape 202202,lga,lgae1f1f44fdff5,Cabonne,97,100
geoscape 202202,locality,loca8f461bb128a,GUILDFORD,geoscape 202202,lga,lga5c7223f40d56,Cumberland,9819,100
geoscape 202202,locality,loca8f484957e23,SINCLAIR,geoscape 202202,lga,lgad2283997d8bb,Esperance,694,100
geoscape 202202,locality,loca8f4a53a44d6,FISHERMANS REACH,geoscape 202202,lga,lga4774a2311524,Kempsey,120,100
geoscape 202202,locality,loca8f65eb420b4,MULLUMBIMBY CREEK,geoscape 202202,lga,lga123b323d59f1,Byron,251,100
geoscape 202202,locality,loca8f8bcb3b98b,HART,geoscape 202202,lga,lga7fa312217bdc,Central Desert,15,100
geoscape 202202,locality,loca8f8dc7c8023,WANDERING,geoscape 202202,lga,lgab538acf519fc,Wandering,263,100
geoscape 202202,locality,loca8fe3e059ae3,KARRATHA,geoscape 202202,lga,lga12712c7fbac0,Karratha,377,100
geoscape 202202,locality,loca90c459c75fd,RANFORD,geoscape 202202,lga,lga7ef478296601,Boddington,109,100
geoscape 202202,locality,loca90e0003592b,BENJINUP,geoscape 202202,lga,lga6865b59a3293,Boyup Brook,100,100
geoscape 202202,locality,loca90eb0a79627,BARALABA,geoscape 202202,lga,lga1d7e7742dd9a,Banana,485,100
geoscape 202202,locality,loca90ee208d326,MERRIANG,geoscape 202202,lga,lga136d886cbd2c,Alpine,84,100
geoscape 202202,locality,loca91205bdb257,YARRAGUNDRY,geoscape 202202,lga,lga03a912e8133a,Wagga Wagga,60,100
geoscape 202202,locality,loca91534172581,PADDYS RIVER,geoscape 202202,lga,lgab418fd9e27ef,Wingecarribee,56,100
geoscape 202202,locality,loca917f655cc2d,POINT STURT,geoscape 202202,lga,lga99dcfd338775,Alexandrina,46,100
geoscape 202202,locality,loca9190e2f4bda,BEDFORD PARK,geoscape 202202,lga,lga99e9c6a53cea,Marion,54,5.993340732519423
geoscape 202202,locality,loca9190e2f4bda,BEDFORD PARK,geoscape 202202,lga,lgac82127f201d7,Mitcham,847,94.00665926748057
geoscape 202202,locality,loca91e9c276394,PURLEWAUGH,geoscape 202202,lga,lga810ab3c44f0d,Warrumbungle,107,100
geoscape 202202,locality,loca91f8f1fde06,YANDO,geoscape 202202,lga,lga0061bf039442,Loddon,34,100
geoscape 202202,locality,loca920200c0ef6,BARADINE,geoscape 202202,lga,lga810ab3c44f0d,Warrumbungle,741,100
geoscape 202202,locality,loca921d8b3ec87,NEWTOWN,geoscape 202202,lga,lgaa5101cb3dc0e,Inner West,5022,48.47958297132928
geoscape 202202,locality,loca921d8b3ec87,NEWTOWN,geoscape 202202,lga,lga605d8cdb0eb8,Sydney,5337,51.52041702867072
geoscape 202202,locality,loca928636b0af2,KURTING,geoscape 202202,lga,lga0061bf039442,Loddon,38,100
geoscape 202202,locality,loca9299b92be39,IRVINGTON,geoscape 202202,lga,lgaf047d6867b53,Richmond Valley,29,100
geoscape 202202,locality,loca92dd94466a5,WARNE,geoscape 202202,lga,lga0ddc15fef4c5,Buloke,8,100
geoscape 202202,locality,loca93d20d3942e,DAMPIER PENINSULA,geoscape 202202,lga,lga3cd9f2694391,Broome,123,100
geoscape 202202,locality,loca941f0b9cf2f,FORESTHOME,geoscape 202202,lga,lgaf33b3dd90e12,Hinchinbrook,91,100
geoscape 202202,locality,loca94a750690d8,YANERBIE,geoscape 202202,lga,lga060548248172,Streaky Bay,25,100
geoscape 202202,locality,loca94bf3d70391,MORNING BAY,geoscape 202202,lga,lga4ab258f19347,Northern Beaches,33,100
geoscape 202202,locality,loca94fdc95f375,HAY POINT,geoscape 202202,lga,lga3ae8a31b9e30,Mackay,892,100
geoscape 202202,locality,loca952a104c15f,LUMEAH,geoscape 202202,lga,lga39c4dd524dac,Kojonup,69,100
geoscape 202202,locality,loca96159199116,CHEROKEE,geoscape 202202,lga,lgaa61a81fb4118,Macedon Ranges,35,100
geoscape 202202,locality,loca9625ce27fa2,MACQUARIE LINKS,geoscape 202202,lga,lgae1e88444b382,Campbelltown,473,100
geoscape 202202,locality,loca96876c12edc,ELANORA HEIGHTS,geoscape 202202,lga,lga4ab258f19347,Northern Beaches,1631,100
geoscape 202202,locality,loca96ec4b470a8,MCCULLYS GAP,geoscape 202202,lga,lgaf0c8381b1cf5,Muswellbrook,138,100
geoscape 202202,locality,loca971000c5dad,KEYSBROOK,geoscape 202202,lga,lga45bb210e889f,Serpentine-Jarrahdale,124,77.9874213836478
geoscape 202202,locality,loca971000c5dad,KEYSBROOK,geoscape 202202,lga,lgaf2d2ad956e56,Murray,35,22.0125786163522
geoscape 202202,locality,loca9768e720b0e,PASADENA,geoscape 202202,lga,lgac82127f201d7,Mitcham,1635,100
geoscape 202202,locality,loca97c22cfcb2d,BLACK CREEK,geoscape 202202,lga,lga18e02c07dc3d,Port Macquarie-Hastings,32,100
geoscape 202202,locality,loca97e1c182a62,CRYSTAL BROOK,geoscape 202202,lga,lgacc9efa3d7182,Whitsunday,151,100
geoscape 202202,locality,loca98457a4f7e9,WOOTONG VALE,geoscape 202202,lga,lga1a08aa92f8c2,Southern Grampians,21,100
geoscape 202202,locality,loca9861d8db0b3,MOOLBOOLAMAN,geoscape 202202,lga,lga68f11a29b468,Bundaberg,375,100
geoscape 202202,locality,loca987c3f448f4,NEWTOWN,geoscape 202202,lga,lga59db913dcc12,Toowoomba,5988,100
geoscape 202202,locality,loca98b6c7528ae,WATERVIEW HEIGHTS,geoscape 202202,lga,lgaee0b3901a073,Clarence Valley,584,100
geoscape 202202,locality,loca98bcff4719c,CLIFTLEIGH,geoscape 202202,lga,lga376d180b8860,Maitland,5,0.4646840148698885
geoscape 202202,locality,loca98bcff4719c,CLIFTLEIGH,geoscape 202202,lga,lga81c3e6b6c380,Cessnock,1071,99.53531598513011
geoscape 202202,locality,loca993f7eb4e9b,RAINBOW BEACH,geoscape 202202,lga,lgaec33a9b45493,Gympie,1525,100
geoscape 202202,locality,loca99514ebf7fe,BIMBI,geoscape 202202,lga,lga9a31571bf3db,Weddin,202,100
geoscape 202202,locality,loca9962d59b686,CORUNNA STATION,geoscape 202202,lga,lgaf5a773172c52,PUA,5,100
geoscape 202202,locality,loca99c1a967796,WARRANE,geoscape 202202,lga,lgaae8336fce317,Clarence City,1389,100
geoscape 202202,locality,loca99e707a1cb2,GROSE VALE,geoscape 202202,lga,lga88366278284a,Hawkesbury,621,100
geoscape 202202,locality,loca9a1fbf027dc,GREYMARE,geoscape 202202,lga,lga4200d998f24c,Southern Downs,69,100
geoscape 202202,locality,loca9a54ffb4a52,GRAYS BRIDGE,geoscape 202202,lga,lga8751f70e5df3,Northern Grampians,1,100
geoscape 202202,locality,loca9ac3eb1dd9d,SALT ASH,geoscape 202202,lga,lga54c309a48d69,Port Stephens,724,100
geoscape 202202,locality,loca9ad568f3237,FLAXMAN VALLEY,geoscape 202202,lga,lga38df96951853,Barossa,253,100
geoscape 202202,locality,loca9bde8f24da3,BERALA,geoscape 202202,lga,lga5c7223f40d56,Cumberland,3355,100
